1971.4167,-0.371
1971.5,-0.357
1971.5833,-0.443
1971.6667,-0.374
1971.75,-0.243
1971.8333,-0.251
1971.9167,-0.316
1972,-0.325
1972.0833,-0.388
1972.1667,-0.447
1972.25,-0.334
1972.3333,-0.477
1972.4167,-0.496
1972.5,-0.383
1972.5833,-0.391
1972.6667,-0.31
1972.75,-0.294
1972.8333,-0.285
1972.9167,-0.358
1973,-0.381
1973.0833,-0.401
1973.1667,-0.351
1973.25,-0.272
1973.3333,-0.176
1973.4167,-0.183
1973.5,-0.111
1973.5833,-0.14
1973.6667,-0.139
1973.75,-0.223
1973.8333,-0.217
1973.9167,-0.245
1974,-0.283
1974.0833,-0.291
1974.1667,-0.409
1974.25,-0.531
1974.3333,-0.507
1974.4167,-0.455
1974.5,-0.522
1974.5833,-0.475
1974.6667,-0.513
1974.75,-0.515
1974.8333,-0.433
1974.9167,-0.368
1975,-0.28
1975.0833,-0.346
1975.1667,-0.317
1975.25,-0.353
1975.3333,-0.396
1975.4167,-0.303
1975.5,-0.279
1975.5833,-0.192
1975.6667,-0.343
1975.75,-0.361
1975.8333,-0.348
1975.9167,-0.329
1976,-0.392
1976.0833,-0.449
1976.1667,-0.501
1976.25,-0.434
1976.3333,-0.495
1976.4167,-0.491
1976.5,-0.314
1976.5833,-0.193
1976.6667,-0.2
1976.75,-0.301
1976.8333,-0.423
1976.9167,-0.439
1977,-0.397
1977.0833,-0.34
1977.1667,-0.19
1977.25,-0.224
1977.3333,-0.177
1977.4167,-0.114
1977.5,-0.113
1977.5833,-0.152
1977.6667,-0.239
1977.75,-0.231
1977.8333,-0.15
1977.9167,-0.212
1978,-0.113
1978.0833,-0.154
1978.1667,-0.165
1978.25,-0.202
1978.3333,-0.211
1978.4167,-0.34
1978.5,-0.283
1978.5833,-0.234
1978.6667,-0.197
1978.75,-0.214
1978.8333,-0.126
1978.9167,-0.19
1979,-0.199
1979.0833,-0.158
1979.1667,-0.235
1979.25,-0.244
1979.3333,-0.124
1979.4167,-0.049
1979.5,-0.101
1979.5833,-0.122
1979.6667,-0.116
1979.75,-0.094
1979.8333,-0.092
1979.9167,-0.066
1980,-0.008
1980.0833,-0.085
1980.1667,-0.145
1980.25,-0.007
1980.3333,0.123
1980.4167,0.102
1980.5,0.044
1980.5833,0.017
1980.6667,-0.014
1980.75,-0.068
1980.8333,-0.203
1980.9167,-0.255
1981,-0.183
1981.0833,-0.182
1981.1667,0
1981.25,-0.097
1981.3333,-0.085
1981.4167,-0.063
1981.5,-0.096
1981.5833,-0.117
1981.6667,-0.038
1981.75,-0.188
1981.8333,-0.138
1981.9167,-0.008
1982,-0.082
1982.0833,-0.08
1982.1667,-0.082
1982.25,-0.184
1982.3333,-0.193
1982.4167,-0.186
1982.5,-0.23
1982.5833,-0.31
1982.6667,-0.309
1982.75,-0.373
1982.8333,-0.419
1982.9167,-0.382
1983,-0.3
1983.0833,-0.105
1983.1667,0.08
1983.25,0.058
1983.3333,-0.05
1983.4167,-0.056
1983.5,-0.017
1983.5833,-0.16
1983.6667,-0.217
1983.75,-0.197
1983.8333,-0.16
1983.9167,-0.004
1984,-0.108
1984.0833,-0.09
1984.1667,-0.126
1984.25,-0.159
1984.3333,-0.168
1984.4167,-0.326
1984.5,-0.268
1984.5833,-0.227
1984.6667,-0.21
1984.75,-0.345
1984.8333,-0.426
1984.9167,-0.32
1985,-0.356
1985.0833,-0.331
1985.1667,-0.358
1985.25,-0.403
1985.3333,-0.339
1985.4167,-0.13
1985.5,-0.155
1985.5833,-0.283
1985.6667,-0.249
1985.75,-0.247
1985.8333,-0.297
1985.9167,-0.339
1986,-0.345
1986.0833,-0.277
1986.1667,-0.295
1986.25,-0.327
1986.3333,-0.231
1986.4167,-0.263
1986.5,-0.251
1986.5833,-0.275
1986.6667,-0.222
1986.75,-0.321
1986.8333,-0.4
1986.9167,-0.374
1987,-0.28
1987.0833,-0.22
1987.1667,-0.035
1987.25,0.027
1987.3333,0.065
1987.4167,0.2
1987.5,0.277
1987.5833,0.277
1987.6667,0.191
1987.75,0.044
1987.8333,-0.073
1987.9167,0.04
1988,-0.045
1988.0833,-0.119
1988.1667,-0.014
1988.25,0.047
1988.3333,0.133
1988.4167,0.161
1988.5,0.104
1988.5833,-0.014
1988.6667,-0.101
1988.75,-0.176
1988.8333,-0.153
1988.9167,-0.17
1989,-0.227
1989.0833,-0.162
1989.1667,-0.259
1989.25,-0.296
1989.3333,-0.153
1989.4167,0.085
1989.5,0.171
1989.5833,0.107
1989.6667,-0.101
1989.75,-0.13
1989.8333,-0.156
1989.9167,-0.159
1990,-0.305
1990.0833,-0.168
1990.1667,-0.185
1990.25,-0.124
1990.3333,-0.065
1990.4167,-0.063
1990.5,-0.029
1990.5833,0.046
1990.6667,0.14
1990.75,0.106
1990.8333,-0.06
1990.9167,-0.043
1991,-0.202
1991.0833,-0.124
1991.1667,-0.076
1991.25,-0.14
1991.3333,-0.161
1991.4167,-0.137
1991.5,-0.115
1991.5833,-0.116
1991.6667,-0.045
1991.75,-0.27
1991.8333,-0.269
1991.9167,-0.222
1992,-0.198
1992.0833,-0.102
1992.1667,-0.101
1992.25,-0.192
1992.3333,-0.23
1992.4167,-0.159
1992.5,-0.228
1992.5833,-0.389
1992.6667,-0.378
1992.75,-0.308
1992.8333,-0.343
1992.9167,-0.293
1993,-0.249
1993.0833,-0.195
1993.1667,-0.253
1993.25,-0.182
1993.3333,-0.173
1993.4167,-0.19
1993.5,-0.286
1993.5833,-0.238
1993.6667,-0.174
1993.75,-0.252
1993.8333,-0.328
1993.9167,-0.302
1994,-0.306
1994.0833,-0.318
1994.1667,-0.288
1994.25,-0.21
1994.3333,-0.216
1994.4167,-0.231
1994.5,-0.241
1994.5833,-0.245
1994.6667,-0.162
1994.75,-0.069
1994.8333,-0.029
1994.9167,-0.101
1995,-0.072
1995.0833,-0.05
1995.1667,0.006
1995.25,0.066
1995.3333,0.261
1995.4167,0.354
1995.5,0.304
1995.5833,0.173
1995.6667,0.043
1995.75,0.091
1995.8333,0.116
1995.9167,0.031
1996,-0.02
1996.0833,-0.043
1996.1667,-0.068
1996.25,-0.001
1996.3333,-0.076
1996.4167,-0.134
1996.5,-0.115
1996.5833,-0.019
1996.6667,-0.012
1996.75,-0.155
1996.8333,-0.184
1996.9167,-0.166
1997,-0.102
1997.0833,-0.046
1997.1667,-0.006
1997.25,-0.003
1997.3333,0.029
1997.4167,-0.002
1997.5,0.05
1997.5833,0.004
1997.6667,0.098
1997.75,0.139
1997.8333,0.04
1997.9167,0.12
1998,0.119
1998.0833,0.281
1998.1667,0.311
